Crop_Name,Question,Answer,Label
ጤፍ,በሸበል በረንታ ወረዳ ጤፍ ለመሰብሰብ የሚመከር ዘዴ ምንድነው?,በሸበል በረንታ ወረዳ አብዛኛው እህል ወርቃማ ቡኒ ሆኖ ሲገኝ ጤፍን ከስር በመቁረጥ በእጅ መሰብሰብ ይቻላል።,Cultivation
ጤፍ,በምዕራብ ጎጃም በጤፍ ማሳ ላይ የተከሰተውን አረም እንዴት አርሶ አደሮች መቆጣጠር ይችላሉ?,የምዕራብ ጎጃም አርሶ አደሮች በጤፍ ማሳ ላይ የተከሰተውን እንቦጭ አረም በወቅቱና በአግባቡ በመሬት ዝግጅት ሰብል በማሸብለል እና ከጥራጥሬ ሰብሎች ጋር በመቀላቀል በመታገዝ መከላከል ይችላሉ።,Pesticide
ጤፍ,በምስራቅ ጎጃም ለጤፍ የተሻለው የመትከያ ጥግግት ምንድነው?,በምስራቅ ጎጃም ለጤፍ የሚመከረው የመትከል ጥግግት በግምት ከ20 እስከ 25 ኪሎ ግራም ዘር በሄክታር ነው።,Cultivation
ጤፍ,በሸበል በረንታ ወረዳ ለጤፍ ልማት ተስማሚ የሙቀት መጠን ምን ያህል ነው?,በሸበል በረንታ ወረዳ በምርት ዘመኑ ጤፍ ከ20 እስከ 30 ዲግሪ ሴንቲግሬድ ባለው የሙቀት መጠን ይበቅላል።,Season
ጤፍ,በምዕራብ ጎጃም የጤፍ ሰብሎችን የሚያጠቃቸው በሽታዎች ምን ምን ናቸው?,በምእራብ ጎጃም በብዛት ከሚታዩ በሽታዎች መካከል ዝገት ዝገት እና ቅጠል ቦታን ያጠቃልላል ይህም በአግባቡ ካልተያዘ ለኪሳራ ይዳርጋል።,Pesticide
ጤፍ,በምስራቅ ጎጃም የጤፍ ዘር ዝግጅት ምን ይመከራል?,በምስራቅ ጎጃም የሚገኘው የጤፍ ዘር ማረሻ በማረስና መሬቱን በማስተካከል በጥሩ ሁኔታ መዘጋጀት አለበት።,Cultivation
ጤፍ,በሸበል በረንታ ወረዳ አርሶ አደሮች በጤፍ ማሳ ላይ ተባዮችን እንዴት መቆጣጠር ይችላሉ?,የሸበል በረንታ ወረዳ አርሶ አደሮች በጤፍ ማሳ ላይ የሚደርሰውን ተባእት በመለማመድ የአረም አረምን በማስወገድ እና አስፈላጊ ሆኖ ሲገኝ ተገቢውን ፀረ ተባይ መከላከል ይችላሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ የተሻለው የመትከል ጥልቀት ምን ያህል ነው?,የጤፍ ዘር በምዕራብ ጎጃም ከ2 እስከ 3 ሴንቲ ሜትር ጥልቀት ላይ ይተክላል።,Cultivation
ጤፍ,በምስራቅ ጎጃም ጤፍ የመትከል ጊዜ ምን ያህል ነው?,ጤፍ በምስራቅ ጎጃም በዝናብ መጀመሪያ ላይ በመትከል ለተሻለ አመሰራረት እና እድገት።,Season
ጤፍ,በሸበል በረንታ ወረዳ ለጤፍ ልማት ተስማሚ የአፈር pH መስፈርቶች ምንድ ናቸው?,በሸበል በረንታ ወረዳ ጤፍ በትንሹ አሲዳማ እና ገለልተኛ በሆነ የአፈር ፒኤች ከ5.8 እስከ 7.2 ያድጋል።,Soil
ጤፍ,በምስራቅ ጎጃም የጤፍ ሰብል ላይ አርሶ አደሮች ማረፊያቸውን እንዴት መከላከል ይችላሉ?,በምስራቅ ጎጃም የሚገኙ አርሶ አደሮች ማደሪያን ለመከላከል ተገቢውን የአፈር መፋሰስ ማረጋገጥ ከመጠን በላይ የናይትሮጅን ማዳበሪያን በማስወገድ ወቅታዊ ምርትን መለማመድ አለባቸው።,Cultivation
ጤፍ,በምዕራብ ጎጃም ጤፍ ለመሰብሰብ የሚመከር ዘዴ ምንድነው?,በምዕራብ ጎጃም አብዛኛው እህል ወደ ወርቃማ ቡኒ ሲቀየር ጤፍን ከሥሩ በመቁረጥ በእጅ መሰብሰብ ይቻላል።,Cultivation
ጤፍ,በምስራቅ ጎጃም በጤፍ ማሳ ላይ የተከሰተውን አረም እንዴት አርሶ አደሮች መቆጣጠር ይችላሉ?,የምስራቅ ጎጃም አርሶ አደሮች በጤፍ ማሳ ላይ የተከሰተውን የእንቦጭ አረም በወቅቱና በአግባቡ በመዘጋጀት ከጥራጥሬ ሰብሎች ጋር በመቆራረጥ እና ድንገተኛ እና ድህረ ድንገተኛ ፀረ አረምን በመጠቀም መከላከል ይችላሉ።,Pesticide
ጤፍ,በሸበል በረንታ ወረዳ ለጤፍ ልማት ተስማሚ የሙቀት መጠን ምን ያህል ነው?,በሸበል በረንታ ወረዳ በምርት ዘመኑ ጤፍ ከ22 እስከ 28 ዲግሪ ሴንቲግሬድ ባለው የሙቀት መጠን ይበቅላል።,Season
ጤፍ,በምስራቅ ጎጃም የጤፍ ሰብሎችን የሚያጠቃቸው በሽታዎች ምን ምን ናቸው?,በምስራቅ ጎጃም ከተለመዱት በሽታዎች መካከል የቅጠል ብላይት ዝገት እና የቫይረስ ኢንፌክሽኖች በአግባቡ ካልተያዙ በጤፍ ሰብሎች ላይ ከፍተኛ ጉዳት ያደርሳሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ ዘር የመዝራት ዘዴ ምን ይመከራል?,በምእራብ ጎጃም የሚገኘው የጤፍ ችግኝ መሬትን በማረስና መሬት በማስተካከል ጥሩ የዘር እና የአፈር ንክኪ እንዲኖር በማድረግ በደንብ መዘጋጀት አለበት።,Cultivation
ጤፍ,በምስራቅ ጎጃም የጤፍ ማሳ ላይ አርሶ አደሮች ተባዮችን እንዴት መቆጣጠር ይችላሉ?,የምስራቅ ጎጃም አርሶ አደሮች በጤፍ ማሳ ላይ የሚደርሰውን ተባዮችን በመለማመድ የአረም ማጥፊያን በማስወገድ እና ባዮፔስቲሲይድን ከተሰራ ፀረ ተባይ ኬሚካሎችን መከላከል ይችላሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ የተሻለው የመትከያ ጥግግት ምንድነው?,በምዕራብ ጎጃም ለጤፍ የሚመከረው የመትከል ጥግግት በግምት ከ15 እስከ 20 ኪሎ ግራም ዘር በሄክታር ነው።,Cultivation
ጤፍ,በምስራቅ ጎጃም ለጤፍ ልማት ተስማሚ የሙቀት መጠን ምን ያህል ነው?,በምስራቅ ጎጃም የምርታማነት ወቅት ጤፍ ከ22 እስከ 30 ዲግሪ ሴንቲግሬድ ባለው የሙቀት መጠን ይበቅላል።,Season
ጤፍ,በሸበል በረንታ ወረዳ የጤፍ ሰብሎችን የሚያጠቁ ተባዮች ምን ምን ናቸው?,በሸበል በረንታ ወረዳ ከተለመዱት ተባዮች መካከል የአፊድ ጦር ትሎች እና አይጦች ከቁጥጥር ውጪ በጤፍ ሰብሎች ላይ ጉዳት ያደርሳሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ጤፍ የመትከል ጊዜ ምን ያህል ነው?,ጤፍ በምዕራብ ጎጃም ዝናባማ መገባደጃ ላይ በመትከል ለተሻለ ቡቃያ እና አመሰራረት መሆን አለበት።,Season
ጤፍ,በሸበል በረንታ ወረዳ ለጤፍ ልማት ተስማሚ የአፈር ለምነት መስፈርቶች ምን ምን ናቸው?,በሸበል በረንታ ወረዳ ጤፍ ጥሩ የኦርጋኒክ ቁስ ይዘት ያለው እና በቂ የሆነ የንጥረ ነገር ደረጃ ያለው ለም አፈር ይፈልጋል።,Soil
ጤፍ,በምስራቅ ጎጃም የጤፍ ሰብል ላይ አርሶ አደሮች ማረፊያቸውን እንዴት መከላከል ይችላሉ?,በምስራቅ ጎጃም የሚገኙ አርሶ አደሮች ማደሪያን ለመከላከል ተገቢውን የመስክ ፍሳሽ ማረጋገጥ ከመጠን በላይ የናይትሮጅን አጠቃቀምን በማስወገድ አስፈላጊ ከሆነም ድርሻን በመጠቀም ድጋፍ ማድረግ አለባቸው።,Cultivation
ጤፍ,በምዕራብ ጎጃም ጤፍ ለመሰብሰብ የሚመከር ዘዴ ምንድነው?,በምእራብ ጎጃም የዘር ራሶች ወደ ወርቃማነት ሲቀየሩ ጤፍ ሰብሉን ወደ መሬት በመቁረጥ በእጅ መሰብሰብ ይቻላል።,Cultivation
ጤፍ,በምስራቅ ጎጃም በጤፍ ማሳ ላይ የተከሰተውን አረም እንዴት አርሶ አደሮች መቆጣጠር ይችላሉ?,የምስራቅ ጎጃም አርሶ አደሮች በጤፍ ማሳ ላይ የሚገኘውን የእንቦጭ አረም በባህላዊ ልማዳዊ አሰራር እንደ ተገቢ የአፈር ዝግጅት መደበኛ አረም እና አረም መከላከል ይችላሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ የተሻለው የመትከያ ጥግግት ምንድነው?,በምዕራብ ጎጃም የጤፍ ምርጥ የመትከያ ጥግግት በአፈር ለምነት እና በሌሎች ሁኔታዎች በሄክታር ከ15 እስከ 20 ኪሎ ግራም የሚደርስ ዘር ነው።,Cultivation
ጤፍ,በሸበል በረንታ ወረዳ ለጤፍ ልማት ተስማሚ የሙቀት መጠን ምን ያህል ነው?,በሸበል በረንታ ወረዳ በምርት ዘመኑ ጤፍ ከ20 እስከ 28 ዲግሪ ሴንቲግሬድ ባለው የሙቀት መጠን ይበቅላል።,Season
ጤፍ,በምስራቅ ጎጃም የጤፍ ሰብሎችን የሚያጠቃቸው በሽታዎች ምን ምን ናቸው?,በምስራቅ ጎጃም የጤፍ ሰብሎችን ከሚያጠቁ በሽታዎች መካከል የቅጠል ብላይት እና የዱቄት አረምን በተገቢው ፀረ-ፈንገስ መከላከል ይቻላል።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ ዘር የመዝራት ዘዴ ምን ይመከራል?,በምእራብ ጎጃም የጤፍ ልማት ዘርን በማረስና በማረስ መሬቱን በማስተካከል በደንብ መዘጋጀት አለበት።,Cultivation
ጤፍ,በምስራቅ ጎጃም የጤፍ ማሳ ላይ አርሶ አደሮች ተባዮችን እንዴት መቆጣጠር ይችላሉ?,የምስራቅ ጎጃም አርሶ አደሮች በጤፍ ማሳ ላይ ያሉ ተባዮችን በመቆጣጠር የተቀናጁ የተባይ ማጥፊያ ስልቶችን በመተግበር ባዮሎጂካል ቁጥጥር እና እንደ ሰብል ሽክርክር ያሉ ባህላዊ አሰራሮችን በመተግበር መከላከል ይችላሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ የተሻለው የመትከያ ጥግግት ምንድነው?,በምእራብ ጎጃም ለጤፍ ምቹ የመትከያ ጥግግት በሄክታር ከ15 እስከ 20 ኪሎ ግራም የሚደርስ ዘር ሲሆን ይህም በእጽዋት መካከል ያለውን ክፍተት ያረጋግጣል።,Cultivation
ጤፍ,በምስራቅ ጎጃም ለጤፍ ልማት ተስማሚ የሙቀት መጠን ምን ያህል ነው?,በምስራቅ ጎጃም የጤፍ ሰብሎች ከ20 እስከ 30 ዲግሪ ሴንቲግሬድ ባለው የሙቀት መጠን ይለመልማሉ ለእድገትና ለልማት ምቹ ሁኔታዎችን ይፈጥራል።,Season
ጤፍ,በሸበል በረንታ ወረዳ የጤፍ ሰብሎችን የሚያጠቁ ተባዮች ምን ምን ናቸው?,በሸበል በረንታ ወረዳ በብዛት ከሚገኙ ተባዮች መካከል የፌንጣ አፊድ እና የተቆረጠ ትል በጤፍ ሰብሎች ላይ በአግባቡ ካልተያዘ ጉዳት ያደርሳል።,Pesticide
ጤፍ,በምዕራብ ጎጃም ጤፍ የመትከል ጊዜ ምን ያህል ነው?,በምዕራብ ጎጃም ጤፍ የሚዘራበት ጊዜ ዝናባማ መጀመሪያ ላይ ሲሆን በቂ እርጥበትን ለመብቀል እና ለማቋቋም ነው።,Season
ጤፍ,በሸበል በረንታ ወረዳ ለጤፍ ልማት ተስማሚ የአፈር ለምነት መስፈርቶች ምን ምን ናቸው?,በሸበል በረንታ ወረዳ የጤፍ ሰብሎች ለምርጥ እድገት ጥሩ የኦርጋኒክ ቁስ ይዘት ያለው እና የተመጣጠነ የንጥረ ነገር መጠን ያለው በደንብ የደረቀ አፈር ያስፈልገዋል።,Soil
ጤፍ,በምስራቅ ጎጃም የጤፍ ሰብል ላይ አርሶ አደሮች ማረፊያቸውን እንዴት መከላከል ይችላሉ?,የምስራቅ ጎጃም አርሶ አደሮች ማረፊያን ለመከላከል የናይትሮጅን ማዳበሪያን ማስተካከል እና በንፋስ በተጠለሉ አካባቢዎች መትከልን የመሳሰሉ ተግባራትን ሊከተሉ ይችላሉ።,Cultivation
ጤፍ,በምዕራብ ጎጃም ጤፍ ለመሰብሰብ የሚመከር ዘዴ ምንድነው?,በምዕራብ ጎጃም የጤፍ ጭንቅላት ሙሉ በሙሉ ብስለት እና ወርቃማ ወይም ቀላል ቡኒ ሆኖ ሲገኝ ሰብሉን ወደ መሬት በመቁረጥ ሊሰበሰብ ይችላል።,Cultivation
ጤፍ,በምስራቅ ጎጃም በጤፍ ማሳ ላይ የተከሰተውን አረም እንዴት አርሶ አደሮች መቆጣጠር ይችላሉ?,የምስራቅ ጎጃም አርሶ አደሮች በጤፍ ማሳ ላይ የሚደርሰውን እንቦጭ አረም በወቅቱና በአግባቡ በማዘጋጀት በእጅ አረም ማስወገድ እና አስፈላጊ ከሆነ ፀረ አረም መጠቀምን የመሳሰሉ ተግባራትን ማከናወን ይችላሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ የተሻለው የመትከያ ጥግግት ምንድነው?,በምእራብ ጎጃም ለጤፍ ጥሩው የመትከያ ጥግግት በሄክታር ከ15 እስከ 20 ኪሎ ግራም የሚደርስ ዘር ሲሆን ይህም በእጽዋት መካከል ያለውን ክፍተት በማረጋገጥ እና የምርት እምቅ አቅምን ከፍ ለማድረግ ነው።,Cultivation
ጤፍ,በሸበል በረንታ ወረዳ ለጤፍ ልማት ተስማሚ የሙቀት መጠን ምን ያህል ነው?,በሸበል በረንታ ወረዳ የጤፍ ሰብሎች ከ20 እስከ 28 ዲግሪ ሴንቲ ግሬድ ባለው የሙቀት መጠን ይለመልማሉ ለእድገትና ልማት ምቹ ሁኔታን ይፈጥራል።,Season
ጤፍ,በምስራቅ ጎጃም የጤፍ ሰብሎችን የሚያጠቃቸው በሽታዎች ምን ምን ናቸው?,በምስራቅ ጎጃም የጤፍ ሰብሎችን ከሚያጠቁ በሽታዎች መካከል የቅጠል ብሬን ዝገት እና ዝገትን በሰብል ሽክርክር ፈንገስ መድሀኒት መጠቀም ይቻላል።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ ዘር የመዝራት ዘዴ ምን ይመከራል?,በምእራብ ጎጃም የጤፍ ልማት ዘርን በማረስ እና አፈርን በማስተካከል ዘርን በአግባቡ በማዘጋጀት ለዘር አቀማመጥ ጥሩ እና አልፎ ተርፎም ንጣፍ መፍጠር አለበት።,Cultivation
ጤፍ,በምስራቅ ጎጃም የጤፍ ማሳ ላይ አርሶ አደሮች ተባዮችን እንዴት መቆጣጠር ይችላሉ?,የምስራቅ ጎጃም አርሶ አደሮች የተቀናጁ የተባይ መከላከል ስልቶችን እንደ ስነ ህይወታዊ ቁጥጥር የሰብል ሽክርክር እና የታለሙትን በመተግበር በጤፍ ማሳ ላይ ያሉ ተባዮችን መቆጣጠር ይችላሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ለጤፍ የተሻለው የመትከያ ጥግግት ምንድነው?,በምእራብ ጎጃም ለጤፍ ተስማሚው የመትከያ ጥግግት በሄክታር ከ15 እስከ 20 ኪሎ ግራም የሚደርስ ዘር ሲሆን ይህም በእጽዋት መካከል በቂ የሆነ እድገትና ምርት እንዲኖር ያስችላል።,Cultivation
ጤፍ,በምስራቅ ጎጃም ለጤፍ ልማት ተስማሚ የሙቀት መጠን ምን ያህል ነው?,በምስራቅ ጎጃም የጤፍ ሰብሎች ከ20 እስከ 30 ዲግሪ ሴንቲ ግሬድ ባለው የሙቀት መጠን ይለመልማሉ ለእህል ልማት እና ለእህል ልማት ምቹ ሁኔታን ይፈጥራል።,Season
ጤፍ,በሸበል በረንታ ወረዳ የጤፍ ሰብሎችን የሚያጠቁ ተባዮች ምን ምን ናቸው?,በሸበል በረንታ ወረዳ በብዛት ከሚገኙ ተባዮች መካከል የፌንጣ አፊድ እና የተቆረጠ ትል በጤፍ ሰብሎች ላይ ተገቢውን ክትትል ካልተደረገላቸው ጉዳት ያደርሳሉ።,Pesticide
ጤፍ,በምዕራብ ጎጃም ጤፍ የመትከል ጊዜ ምን ያህል ነው?,በምእራብ ጎጃም ጤፍ የሚዘራበት ጊዜ በዝናብ መጀመሪያ ላይ ሲሆን አፈሩ ለዘር ማብቀል እና ምስረታ በቂ እርጥበት እንዲኖረው ማድረግ ነው።,Season
ጤፍ,በምስራቅ ጎጃም የጤፍ ሰብል ላይ አርሶ አደሮች ማረፊያቸውን እንዴት መከላከል ይችላሉ?,በምስራቅ ጎጃም የሚገኙ አርሶ አደሮች ማደሪያን ለመከላከል በችግኝት በመጠቀም የመትከያ ጥግግት ማስተካከልን የመሳሰሉ ተግባራትን ማገናዘብ አለባቸው።,Cultivation
ጤፍ,በምዕራብ ጎጃም ጤፍ ለመሰብሰብ የሚመከር ዘዴ ምንድነው?,በምዕራብ ጎጃም የጤፍ ጭንቅላት ሙሉ በሙሉ ብስለት እና ወርቃማ ወይም ቀላል ቡኒ ሆኖ ሲገኝ ሰብሉን ወደ መሬት በመቁረጥ ሊሰበሰብ ይችላል።,Cultivation
